species,common_name,variant,parameter_group,parameter_level,description,T_water_C,mode,thermoneutral_C,cche_saturation_C,appendage_perfusion_max,h_scale,cche_max_delta,blubber_k_scale,body_condition_index,core_temp_C,T_min_C,T_max_C,Q_loss_W,maintenance_Mcal_day,TES,thermal_window_fraction,R_spec_m2K_W,FAmin_uncapped,alive,death_cause,energy_balance,delta_core_C,delta_TES,delta_Q_loss_W,delta_Q_loss_pct,delta_Mcal_day,delta_Mcal_day_pct
humpback,Humpback Whale,appendage_perf_0p8,appendage perfusion,0.8 kg m-3 s-1,Higher dilated appendage AVA perfusion,30.0,active,25.0,5.0,0.8,1.0,0.0,1.0,1.0,36.02308997923063,30.050122385131544,36.41806804072155,9327.16873356831,192.60692604691727,-0.3506227497995717,0.6510120723600303,0.0849299057481303,2.413863543884138,True,,"{""deep_body_C"": 36.0725201526966, ""interface_C"": 35.889102043801756, ""q_balance_resid_frac"": 4.1033192753027243e-07, ""q_loss_W"": 9327.16873356831, ""q_loss_over_q_met"": 2.413863543884138, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 5463.164906333184, ""q_perf_over_q_met"": 1.4138625533988571, ""skin_C"": 31.49090570133359}",0.0042363324895973165,0.0,1666.5194213313762,21.754284178879182,34.41378537357332,21.75428417887916
humpback,Humpback Whale,h_0p75,surface conductance,0.75x,All regional water-side h values scaled down,-2.0,active,25.0,5.0,0.5,0.75,0.0,1.0,1.0,35.617098976998136,-2.1381573296040983,36.48018157713847,24551.75504680266,506.9960889205903,-0.8966684302737565,0.44021268903147764,0.19344643423384258,6.353973873396134,True,,"{""deep_body_C"": 36.04365597804201, ""interface_C"": 34.63986888331294, ""q_balance_resid_frac"": 4.5819629330825547e-05, ""q_loss_W"": 24551.75504680266, ""q_loss_over_q_met"": 6.353973873396134, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 20686.630094486994, ""q_perf_over_q_met"": 5.3536827366684765, ""skin_C"": 2.7824244444514648}",0.017957159326101646,0.0,-1342.9113769514224,-5.186053973336852,-27.731248319455858,-5.18605397333687
humpback,Humpback Whale,h_0p75,surface conductance,0.75x,All regional water-side h values scaled down,10.0,active,25.0,5.0,0.5,0.75,0.0,1.0,1.0,35.7671475247048,9.918669250167113,36.467319827436256,16886.91401334082,348.7163888032138,-0.8951481511919889,0.4421491048661417,0.19344870733434963,4.370319361630647,True,,"{""deep_body_C"": 36.05009685099287, ""interface_C"": 35.11134946658319, ""q_balance_resid_frac"": 3.9792831749480645e-05, ""q_loss_W"": 16886.91401334082, ""q_loss_over_q_met"": 4.370319361630647, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 13022.242035212717, ""q_perf_over_q_met"": 3.3701454542475977, ""skin_C"": 13.292388079432158}",0.012312349044862003,0.0,-924.2485308654832,-5.189153310860818,-19.085820522652455,-5.189153310860826
humpback,Humpback Whale,h_0p75,surface conductance,0.75x,All regional water-side h values scaled down,30.0,active,25.0,5.0,0.5,0.75,0.0,1.0,1.0,36.02098082221221,30.138915409516528,36.31193763828327,7021.990575489468,145.00477670226817,-0.3506227497995717,0.6203213029753926,0.1109452251423894,1.8172853456235682,True,,"{""deep_body_C"": 36.07288994484918, ""interface_C"": 35.898845095615286, ""q_balance_resid_frac"": 5.424295591163466e-07, ""q_loss_W"": 7021.990575489468, ""q_loss_over_q_met"": 1.8172853456235682, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 3157.986766554216, ""q_perf_over_q_met"": 0.8172843598742795, ""skin_C"": 31.485159302876923}",0.0021271754711733593,0.0,-638.6587367474649,-8.336874731066034,-13.188363971075773,-8.336874731066045
humpback,Humpback Whale,h_1p25,surface conductance,1.25x,All regional water-side h values scaled up,-2.0,active,25.0,5.0,0.5,1.25,0.0,1.0,1.0,35.587427927969884,-2.438669329777156,36.48340239044461,26799.123665727468,553.4044657549839,-0.8966684302737565,0.43443419803499356,0.17723889254298028,6.935591010799034,True,,"{""deep_body_C"": 36.042652873768816, ""interface_C"": 34.52858786125768, ""q_balance_resid_frac"": 4.0965040038464485e-05, ""q_loss_W"": 26799.123665727468, ""q_loss_over_q_met"": 6.935591010799034, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 22934.025838553505, ""q_perf_over_q_met"": 5.935306894035587, ""skin_C"": 1.1146554051397288}",-0.011713889702150482,0.0,904.457241973385,3.4928321808528673,18.67712851493775,3.492832180852826
humpback,Humpback Whale,h_1p25,surface conductance,1.25x,All regional water-side h values scaled up,10.0,active,25.0,5.0,0.5,1.25,0.0,1.0,1.0,35.74679769441775,9.704566134821391,36.469698357237235,18433.626835368515,380.65615644738045,-0.8951481511919889,0.4363754226182104,0.17723290636233446,4.770607359049823,True,,"{""deep_body_C"": 36.049131029092905, ""interface_C"": 35.03515819311252, ""q_balance_resid_frac"": 3.639852077517475e-05, ""q_loss_W"": 18433.626835368512, ""q_loss_over_q_met"": 4.770607359049822, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 14568.955878619183, ""q_perf_over_q_met"": 3.7704337159987533, ""skin_C"": 12.144411615943454}",-0.00803748124218373,0.0,622.4642911622141,3.494798779233488,12.853947121514182,3.4947987792334905
humpback,Humpback Whale,h_1p25,surface conductance,1.25x,All regional water-side h values scaled up,30.0,active,25.0,5.0,0.5,1.25,0.0,1.0,1.0,36.0173787703996,30.000968137446705,36.366401453231504,8111.900919759366,167.51152950937123,-0.3506227497995717,0.6258047110900714,0.09686737748227546,2.0993532401033557,True,,"{""deep_body_C"": 36.072302159833725, ""interface_C"": 35.88122490658384, ""q_balance_resid_frac"": 5.071009428103967e-07, ""q_loss_W"": 8111.900919759368, ""q_loss_over_q_met"": 2.099353240103356, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 4247.896806206763, ""q_perf_over_q_met"": 1.0993521755193487, ""skin_C"": 31.019958030732425}",-0.0014748763414331734,0.0,451.251607522433,5.890513834142164,9.318388836027282,5.890513834142153
humpback,Humpback Whale,blubber_cond_0p83,blubber conductance,0.83x,Conductance-equivalent +20% blubber thickness,-2.0,active,25.0,5.0,0.5,1.0,0.0,0.8333333333333334,1.0,35.62385490823726,-2.3527093593502855,36.499107405800714,24951.3734803747,515.248247778292,-0.8966684302737565,0.44670851691439367,0.19044183713514945,6.4573947930576345,True,,"{""deep_body_C"": 36.0468388657269, ""interface_C"": 34.80814120464646, ""q_balance_resid_frac"": 4.57242685613937e-05, ""q_loss_W"": 24951.3734803747, ""q_loss_over_q_met"": 6.4573947930576345, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 21086.232597072707, ""q_perf_over_q_met"": 5.45709953340391, ""skin_C"": 1.6045458336277534}",0.024713090565228413,0.0,-943.2929433793834,-3.642807858355216,-19.479089461754143,-3.642807858355243
humpback,Humpback Whale,blubber_cond_0p83,blubber conductance,0.83x,Conductance-equivalent +20% blubber thickness,10.0,active,25.0,5.0,0.5,1.0,0.0,0.8333333333333334,1.0,35.77176713787014,9.76696136325279,36.48006627029372,17163.961459113445,354.43744504479,-0.8951481511919889,0.44865253348627143,0.19041786683058465,4.442019011157724,True,,"{""deep_body_C"": 36.05332173664806, ""interface_C"": 35.22685768957888, ""q_balance_resid_frac"": 4.1051773772205716e-05, ""q_loss_W"": 17163.96145911344, ""q_loss_over_q_met"": 4.442019011157723, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 13299.256848050587, ""q_perf_over_q_met"": 3.441836658398185, ""skin_C"": 12.48188088849082}",0.016931962210207985,0.0,-647.2010850928564,-3.633682436430187,-13.364764281076248,-3.6336824364302016
humpback,Humpback Whale,blubber_cond_0p83,blubber conductance,0.83x,Conductance-equivalent +20% blubber thickness,30.0,active,25.0,5.0,0.5,1.0,0.0,0.8333333333333334,1.0,36.02085566062408,30.01232787002857,36.38055271457961,7491.838740664578,154.70718623169682,-0.3506227497995717,0.6321412957489345,0.10511774576877471,1.9388816616626754,True,,"{""deep_body_C"": 36.073680149352356, ""interface_C"": 35.92616793258429, ""q_balance_resid_frac"": 5.850149132495004e-07, ""q_loss_W"": 7491.838740664578, ""q_loss_over_q_met"": 1.9388816616626754, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 3627.834357827187, ""q_perf_over_q_met"": 0.9388805273879883, ""skin_C"": 31.16991218513988}",0.002002013883043219,0.0,-168.810571572355,-2.2036065703033962,-3.4859544416471238,-2.2036065703034105
humpback,Humpback Whale,blubber_cond_1p25,blubber conductance,1.25x,Conductance-equivalent -20% blubber thickness,-2.0,active,25.0,5.0,0.5,1.0,0.0,1.25,1.0,35.56426918513972,-2.348904712764977,36.45730832969946,27180.9019216451,561.2882232385604,-0.8966684302737565,0.4245853472343434,0.17463093503869873,7.034394907258049,True,,"{""deep_body_C"": 36.03919487643816, ""interface_C"": 34.22844119728677, ""q_balance_resid_frac"": 3.883383560808653e-05, ""q_loss_W"": 27180.9019216451, ""q_loss_over_q_met"": 7.034394907258049, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 23315.846382968197, ""q_perf_over_q_met"": 6.034121734722619, ""skin_C"": 1.9832859395502282}",-0.034872632532312764,0.0,1286.235497891019,4.967183113473554,26.56088599851421,4.967183113473527
humpback,Humpback Whale,blubber_cond_1p25,blubber conductance,1.25x,Conductance-equivalent -20% blubber thickness,10.0,active,25.0,5.0,0.5,1.0,0.0,1.25,1.0,35.730938457145726,9.768205052734345,36.45224090125447,18693.696210736147,386.026613911951,-0.8951481511919889,0.42651531377589097,0.17465195328542357,4.837913098016601,True,,"{""deep_body_C"": 36.04490095855084, ""interface_C"": 34.829233492536105, ""q_balance_resid_frac"": 3.4588493831369936e-05, ""q_loss_W"": 18693.69621073615, ""q_loss_over_q_met"": 4.837913098016602, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 14829.04962394008, ""q_perf_over_q_met"": 3.8377457618892548, ""skin_C"": 12.74199034816661}",-0.023896718514208715,0.0,882.5336665298455,4.954947013365617,18.224404586084745,4.9549470133656115
humpback,Humpback Whale,blubber_cond_1p25,blubber conductance,1.25x,Conductance-equivalent -20% blubber thickness,30.0,active,25.0,5.0,0.5,1.0,0.0,1.25,1.0,36.01594637357033,30.107910566770897,36.28810267963132,7891.465940058512,162.95952610445877,-0.3506227497995717,0.6127555913075156,0.09834858073180225,2.0423048499116234,True,,"{""deep_body_C"": 36.069537468879446, ""interface_C"": 35.83273283568798, ""q_balance_resid_frac"": 4.7191227882800594e-07, ""q_loss_W"": 7891.465940058513, ""q_loss_over_q_met"": 2.0423048499116234, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 4027.4622159788382, ""q_perf_over_q_met"": 1.0423038861228877, ""skin_C"": 31.257288968799116}",-0.0029072731707060484,0.0,230.81662782157946,3.013016500479648,4.766385431114827,3.0130165004796434
humpback,Humpback Whale,bci_0p8,BCI conductance proxy,0.8,Mild body-condition depletion proxy,-2.0,active,25.0,5.0,0.5,1.0,0.0,1.0,0.8,35.5642692798171,-2.348904722770044,36.4573087775895,27180.902292915947,561.2882309053389,-0.8966684302737565,0.4245853509049361,0.17463093468719595,7.034395003342636,True,,"{""deep_body_C"": 36.03919487643657, ""interface_C"": 34.228441202965996, ""q_balance_resid_frac"": 3.8864934060381077e-05, ""q_loss_W"": 27180.902292915947, ""q_loss_over_q_met"": 7.034395003342636, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 23315.84590894063, ""q_perf_over_q_met"": 6.034121612044677, ""skin_C"": 1.983290796545134}",-0.03487253785493749,0.0,1286.2358691618647,4.967184547246979,26.560893665292724,4.967184547246962
humpback,Humpback Whale,bci_0p8,BCI conductance proxy,0.8,Mild body-condition depletion proxy,10.0,active,25.0,5.0,0.5,1.0,0.0,1.0,0.8,35.73093863361527,9.768205031934258,36.45224170924047,18693.69707122884,386.0266316812074,-0.8951481511919889,0.4265153354977922,0.1746519505807492,4.837913320711397,True,,"{""deep_body_C"": 36.04490095855084, ""interface_C"": 34.82923349659313, ""q_balance_resid_frac"": 3.468307731739911e-05, ""q_loss_W"": 18693.69707122884, ""q_loss_over_q_met"": 4.837913320711397, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 14829.048716287969, ""q_perf_over_q_met"": 3.83774552698964, ""skin_C"": 12.741997792599477}",-0.023896542044667513,0.0,882.5345270225371,4.9549518445645315,18.22442235534112,4.954951844564534
humpback,Humpback Whale,bci_0p8,BCI conductance proxy,0.8,Mild body-condition depletion proxy,30.0,active,25.0,5.0,0.5,1.0,0.0,1.0,0.8,36.015946373735574,30.107910644016613,36.28810267963149,7891.46589181544,162.95952510823471,-0.3506227497995717,0.6127555944909059,0.09834858133304147,2.042304837426356,True,,"{""deep_body_C"": 36.06953746889627, ""interface_C"": 35.83273284312429, ""q_balance_resid_frac"": 4.665880858792161e-07, ""q_loss_W"": 7891.46589181544, ""q_loss_over_q_met"": 2.042304837426356, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 4027.462209751475, ""q_perf_over_q_met"": 1.0423038845112513, ""skin_C"": 31.257288100004814}",-0.0029072730054622298,0.0,230.81657957850712,3.0130158707279078,4.766384434890767,3.013015870727901
humpback,Humpback Whale,bci_0p6,BCI conductance proxy,0.6,Severe body-condition depletion proxy,-2.0,active,25.0,5.0,0.5,1.0,0.0,1.0,0.6,35.51092994306077,-2.3073592680271418,36.446222643251986,29057.3986236519,600.038059532391,-0.8966684302737565,0.40902168224957475,0.16330636196512371,7.520030699702873,True,,"{""deep_body_C"": 36.03512823552455, ""interface_C"": 33.67772630817194, ""q_balance_resid_frac"": 3.355291278975713e-05, ""q_loss_W"": 29057.398623651898, ""q_loss_over_q_met"": 7.520030699702872, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 25192.42366328998, ""q_perf_over_q_met"": 6.519778380768629, ""skin_C"": 2.292379636942826}",-0.08821187461126101,0.0,3162.7321998978186,12.213836425390419,65.31072229234485,12.213836425390387
humpback,Humpback Whale,bci_0p6,BCI conductance proxy,0.6,Severe body-condition depletion proxy,10.0,active,25.0,5.0,0.5,1.0,0.0,1.0,0.6,35.694384901226385,9.79581434068075,36.4388767560917,19981.315564157278,412.61607665946195,-0.8951481511919889,0.4109329023972796,0.16331462589408766,5.171147920330559,True,,"{""deep_body_C"": 36.039475533115706, ""interface_C"": 34.451521975145, ""q_balance_resid_frac"": 2.9351594523228195e-05, ""q_loss_W"": 19981.315564157274, ""q_loss_over_q_met"": 5.171147920330557, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 16116.729080684794, ""q_perf_over_q_met"": 4.17099613889358, ""skin_C"": 12.954279924477305}",-0.06045027443354911,0.0,2170.153019950976,12.184230055532751,44.81386733359568,12.184230055532751
humpback,Humpback Whale,bci_0p6,BCI conductance proxy,0.6,Severe body-condition depletion proxy,30.0,active,25.0,5.0,0.5,1.0,0.0,1.0,0.6,36.01133322568654,30.199401684660643,36.240542285217316,8229.502081933762,169.94000475121345,-0.3506227497995717,0.5980589860092571,0.09359549154877739,2.1297883234818227,True,,"{""deep_body_C"": 36.06402296217942, ""interface_C"": 35.74401234887375, ""q_balance_resid_frac"": 5.062079764116443e-07, ""q_loss_W"": 8229.502081933762, ""q_loss_over_q_met"": 2.1297883234818227, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 4365.497916094167, ""q_perf_over_q_met"": 1.1297872453659852, ""skin_C"": 31.32753447784512}",-0.007520421054493909,0.0,568.8527696968295,7.425646919878686,11.746864077869503,7.425646919878675
humpback,Humpback Whale,ttn_15,thermoneutral anchor,15 C,Lower humpback thermoneutral-water anchor,-2.0,active,15.0,5.0,0.5,1.0,0.0,1.0,1.0,35.60041695354363,-2.353403152811495,36.48022884602943,25933.500050954535,535.5292553543194,-0.8959913498333757,0.43744182407544535,0.18313977260525563,6.711568336168358,True,,"{""deep_body_C"": 36.04309001782542, ""interface_C"": 34.573128930950304, ""q_balance_resid_frac"": 4.167701911974987e-05, ""q_loss_W"": 25933.500050954535, ""q_loss_over_q_met"": 6.711568336168358, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 22068.41921997707, ""q_perf_over_q_met"": 5.711288618006488, ""skin_C"": 1.773680970148348}",0.001275135871594557,0.0006770804403808395,38.83362720045261,0.14996766733719794,0.801918114273235,0.14996766733720282
humpback,Humpback Whale,ttn_15,thermoneutral anchor,15 C,Lower humpback thermoneutral-water anchor,10.0,active,15.0,5.0,0.5,1.0,0.0,1.0,1.0,35.81427986599732,10.165000836965362,36.47558550315233,20449.65557839576,422.28734272786653,-0.8227801185185508,0.49189331701225825,0.15979593750837265,5.292353928156253,True,,"{""deep_body_C"": 36.04941905643415, ""interface_C"": 35.067549282312086, ""q_balance_resid_frac"": 4.336665738878818e-06, ""q_loss_W"": 20449.65557839576, ""q_loss_over_q_met"": 5.292353928156253, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 16585.56689507504, ""q_perf_over_q_met"": 4.292330976986294, ""skin_C"": 13.074874593073503}",0.05944469033738642,0.07236803267343805,2638.493034189458,14.813704763183575,54.48513340200026,14.81370476318357
humpback,Humpback Whale,ttn_15,thermoneutral anchor,15 C,Lower humpback thermoneutral-water anchor,30.0,active,15.0,5.0,0.5,1.0,0.0,1.0,1.0,36.019286004661694,30.050122311767836,36.35079965279766,8003.540822874905,165.2738831492332,-0.2782547171261334,0.6325552326298651,0.09793826510278704,2.0713097367688675,True,,"{""deep_body_C"": 36.072472570656714, ""interface_C"": 35.88842548148466, ""q_balance_resid_frac"": 4.895432175694809e-07, ""q_loss_W"": 8003.540822874903, ""q_loss_over_q_met"": 2.071309736768867, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 4139.5369047957765, ""q_perf_over_q_met"": 1.071308722773234, ""skin_C"": 31.263874318696764}",0.0004323579206584327,0.07236803267343828,342.8915106379718,4.476011062015923,7.080742475889252,4.476011062015902
humpback,Humpback Whale,ttn_20,thermoneutral anchor,20 C,Intermediate humpback thermoneutral-water anchor,-2.0,active,20.0,5.0,0.5,1.0,0.0,1.0,1.0,35.599295724293825,-2.3566337017128376,36.48191172366637,25899.3050634049,534.8231255923,-0.8965876425914397,0.4368905745315676,0.18338959293233673,6.702718701709342,True,,"{""deep_body_C"": 36.04309001782053, ""interface_C"": 34.573103250559086, ""q_balance_resid_frac"": 4.251814123533017e-05, ""q_loss_W"": 25899.305063404903, ""q_loss_over_q_met"": 6.702718701709344, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 22034.20387309432, ""q_perf_over_q_met"": 5.702433714568923, ""skin_C"": 1.767335104865822}",0.00015390662179015635,8.078768231678524e-05,4.638639650816913,0.017913494520098265,0.09578835225386229,0.017913494520079423
humpback,Humpback Whale,ttn_20,thermoneutral anchor,20 C,Intermediate humpback thermoneutral-water anchor,10.0,active,20.0,5.0,0.5,1.0,0.0,1.0,1.0,35.76543038131359,9.8033708933458,36.43611683913235,18182.879824245963,375.4782066957101,-0.8855303590015203,0.447244044162741,0.17944904562144753,4.705714240229287,True,,"{""deep_body_C"": 36.04946092138715, ""interface_C"": 35.06590969857473, ""q_balance_resid_frac"": 2.382155040353606e-05, ""q_loss_W"": 18182.879824245963, ""q_loss_over_q_met"": 4.705714240229287, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 14318.446679857749, ""q_perf_over_q_met"": 3.7056021428203283, ""skin_C"": 12.662076436297639}",0.010595205653658013,0.009617792190468544,371.717280039662,2.0869905550358134,7.675997369843856,2.0869905550358068
humpback,Humpback Whale,ttn_20,thermoneutral anchor,20 C,Intermediate humpback thermoneutral-water anchor,30.0,active,20.0,5.0,0.5,1.0,0.0,1.0,1.0,36.01923268437065,30.050122113366,36.349986196570626,7959.034716701505,164.35482780186663,-0.2878725093166021,0.6314490482354242,0.0984733110528363,2.0597915933492508,True,,"{""deep_body_C"": 36.072489095359344, ""interface_C"": 35.8884064117986, ""q_balance_resid_frac"": 4.978690831557356e-07, ""q_loss_W"": 7959.034716701504, ""q_loss_over_q_met"": 2.0597915933492508, ""q_met_W"": 3864.0, ""q_met_direct_W"": 3864.0, ""q_perf_net_W"": 4095.030754144187, ""q_perf_over_q_met"": 1.0597905678426984, ""skin_C"": 31.256561016868375}",0.0003790376296137765,0.06275024048296962,298.3854044645723,3.895040646070807,6.161687128522686,3.895040646070788
